there are 81540
xy: 818.692 987.2913
xy: 818.3551 986.4313
xy: 817.1626 985.6152
xy: 815.1235 984.9182
xy: 812.26276 984.41364
xy: 808.6211 984.1708
xy: 804.25366 984.2534
xy: 799.2296 984.718
xy: 793.63 985.61206
xy: 787.54675 986.9728
xy: 781.0807 988.82623
xy: 774.3393 991.18616
xy: 767.4347 994.0538
xy: 760.4816 997.4173
xy: 753.59485 1001.252
xy: 746.88715 1005.52094
xy: 740.4669 1010.17505
xy: 734.43634 1015.15454
xy: 728.88916 1020.3899
xy: 723.9091 1025.8035
xy: 719.5684 1031.311
xy: 715.9264 1036.8235
xy: 713.02844 1042.2491
xy: 710.90576 1047.4954
xy: 709.57434 1052.4711
xy: 709.03564 1057.0883
xy: 709.2762 1061.2645
xy: 710.26874 1064.9247
xy: 711.9727 1068.0024
xy: 714.33575 1070.4424
xy: 717.2948 1072.2007
xy: 720.7778 1073.2468
xy: 724.70557 1073.564
xy: 728.9938 1073.15
xy: 733.5547 1072.017
xy: 738.29944 1070.1914
xy: 743.1398 1067.7141
xy: 747.99066 1064.6392
xy: 752.77136 1061.0325
xy: 757.40784 1056.9712
xy: 761.8339 1052.542
xy: 765.9929 1047.839
xy: 769.8385 1042.9618
xy: 773.3358 1038.0139
xy: 776.46173 1033.1
xy: 779.20544 1028.3242
xy: 781.5682 1023.7877
xy: 783.5629 1019.5865
xy: 785.21387 1015.8093
xy: 786.5555 1012.53625
xy: 787.63135 1009.8364
xy: 788.4928 1007.7668
xy: 789.1974 1006.371
xy: 789.80725 1005.67834
xy: 1028.0 382.0
xy: 1028.2764 382.44946
xy: 1028.5011 382.95673
xy: 1028.6649 383.51572
xy: 1028.7595 384.1191
xy: 1028.7776 384.75833
xy: 1028.7125 385.42386
xy: 1028.5592 386.1051
xy: 1028.3137 386.7908
xy: 1027.9734 387.46896
xy: 1027.5375 388.12714
xy: 1027.0065 388.75262
xy: 1026.3826 389.33264
xy: 1025.6696 389.85452
xy: 1024.873 390.3059
xy: 1024.0 390.675
xy: 1023.05927 390.95068
xy: 1022.06085 391.12286
xy: 1021.0164 391.18246
xy: 1019.9387 391.12177
xy: 1018.8417 390.9345
xy: 1017.7401 390.61603
xy: 1016.6496 390.16345
xy: 1015.58636 389.57568
xy: 1014.5669 388.85358
xy: 1013.6077 388.0
xy: 1012.72534 387.0198
xy: 1011.93585 385.9199
xy: 1011.25476 384.7091
xy: 1010.6966 383.39825
xy: 1010.275 382.0
xy: 1010.0021 380.52878
xy: 1009.8886 379.00055
xy: 1009.94336 377.43274
xy: 1010.17346 375.84406
xy: 1010.5838 374.25418
xy: 1011.17706 372.68362
xy: 1011.9536 371.1534
xy: 1012.9114 369.68488
xy: 1014.04584 368.29932
xy: 1015.35 367.0178
xy: 1016.8143 365.86072
xy: 1018.4268 364.84772
xy: 1020.17334 363.9972
xy: 1022.03723 363.3262
xy: 1023.99994 362.85
xy: 1026.0408 362.58197
xy: 1028.1377 362.53323
xy: 1030.2668 362.71255
xy: 1032.4031 363.12613
xy: 1034.5208 363.77734
xy: 1036.5933 364.66678
xy: 1038.5938 365.79196
xy: 1040.4954 367.14746
xy: 1042.2716 368.7248
xy: 1043.897 370.51242
xy: 1045.3464 372.49582
xy: 1046.597 374.65765
xy: 1047.6272 376.97778
xy: 1048.4172 379.43353
xy: 1048.95 381.99988
xy: 1049.2112 384.6497
xy: 1049.189 387.35394
xy: 1048.875 390.0822
xy: 1048.2638 392.8028
xy: 1047.3539 395.48322
xy: 1046.147 398.0905
xy: 1044.6484 400.59167
xy: 1042.8674 402.9541
xy: 1040.8167 405.14587
xy: 1038.5127 407.1363
xy: 1035.9751 408.89624
xy: 1033.2274 410.3985
xy: 1030.2958 411.6183
xy: 1027.2095 412.53345
xy: 1024.0002 413.125
xy: 1020.70233 413.3772
xy: 1017.35187 413.27795
xy: 1013.9865 412.81906
xy: 1010.64496 411.99634
xy: 1007.3668 410.80988
xy: 1004.1918 409.26398
xy: 1001.15936 407.36737
xy: 998.30835 405.1331
xy: 995.6764 402.5785
xy: 993.29944 399.72513
xy: 991.21136 396.59857
xy: 989.4434 393.22824
xy: 988.02374 389.6471
xy: 986.9773 385.89133
xy: 986.325 382.00006
xy: 986.08386 378.01492
xy: 986.2663 373.9795
xy: 986.88025 369.9391
xy: 987.92865 365.94
xy: 989.4095 362.02917
xy: 991.31573 358.25348
xy: 993.63513 354.6593
xy: 996.35046 351.292
xy: 999.43945 348.1952
xy: 1002.87506 345.4104
xy: 1006.6257 342.97635
xy: 1010.6552 340.9286
xy: 1014.9237 339.29895
xy: 1019.38763 338.11505
xy: 1024.0002 337.4
xy: 1028.7118 337.17194
xy: 1033.471 337.4438
xy: 1038.2242 338.22293
xy: 1042.9175 339.51108
xy: 1047.4961 341.30414
xy: 1051.9053 343.59207
xy: 1056.0918 346.35895
xy: 1060.0032 349.58307
xy: 1063.5895 353.237
xy: 1066.8035 357.2878
xy: 1069.6013 361.6974
xy: 1071.9429 366.42282
xy: 1073.7927 371.41666
xy: 1075.1201 376.6275
xy: 1075.9 382.00046
xy: 1076.1129 387.47778
xy: 1075.7456 392.9994
xy: 1074.791 398.50357
xy: 1073.249 403.92767
xy: 1071.126 409.20883
xy: 1068.4349 414.2846
xy: 1065.1958 419.09375
xy: 1061.435 423.57693
xy: 1057.1858 427.67752
xy: 1052.4868 431.34216
xy: 1047.3833 434.52155
xy: 1041.9253 437.17102
xy: 1036.1682 439.25116
xy: 1030.1718 440.72827
xy: 1023.99915 441.575
xy: 1017.717 441.7707
xy: 1011.3941 441.30164
xy: 1005.1012 440.1616
xy: 998.90955 438.35165
xy: 992.8908 435.8807
xy: 987.11566 432.7652
xy: 981.65326 429.0292
xy: 976.5705 424.70422
xy: 971.93097 419.82895
xy: 967.7944 414.449
xy: 964.2156 408.61642
xy: 961.24414 402.3893
xy: 958.9236 395.83112
xy: 957.29065 389.01013
xy: 956.375 381.99866
xy: 956.1986 374.8724
xy: 956.77545 367.70953
xy: 958.1112 360.59
xy: 960.20306 353.5943
xy: 963.0397 346.803
xy: 966.601 340.2956
xy: 970.8585 334.14954
xy: 975.7755 328.43948
xy: 981.3072 323.23633
xy: 987.401 318.60635
xy: 993.99744 314.61032
xy: 1001.0303 311.30286
xy: 1008.42737 308.73163
xy: 1016.1115 306.93668
xy: 1024.001 305.94998
xy: 1032.0105 305.79486
xy: 1040.052 306.48553
xy: 1048.0361 308.02707
xy: 1055.8726 310.41492
xy: 1063.4714 313.6349
xy: 1070.7441 317.66333
xy: 1077.6045 322.4671
xy: 1083.9697 328.00385
xy: 1089.7612 334.22235
xy: 1094.9061 341.063
xy: 1099.3373 348.45825
xy: 1102.9949 356.3335
xy: 1105.827 364.60754
xy: 1107.7902 373.19366
xy: 1108.85 382.00034
xy: 1109.3329 386.4725
xy: 1109.5802 390.9953
xy: 1109.5881 395.55634
xy: 1109.353 400.14294
xy: 1108.8726 404.7422
xy: 1108.1445 409.34094
xy: 1107.1677 413.9259
xy: 1105.9417 418.48367
xy: 1104.4664 423.00067
xy: 1102.7429 427.46332
xy: 1100.7727 431.85803
xy: 1098.5583 436.17117
xy: 1096.1029 440.38925
xy: 1093.4102 444.49884
xy: 1090.4849 448.48663
xy: 1087.3323 452.33957
xy: 1083.9585 456.04477
xy: 1080.3704 459.58966
xy: 1076.5754 462.9619
xy: 1072.5819 466.14963
xy: 1068.3987 469.14124
xy: 1064.0354 471.9256
xy: 1059.5024 474.49207
xy: 1054.8103 476.83044
xy: 1049.9705 478.93118
xy: 1044.9954 480.78522
xy: 1039.897 482.38406
xy: 1034.689 483.71994
xy: 1029.3844 484.78574
xy: 1023.99756 485.575
xy: 1018.5428 486.08203
xy: 1013.0348 486.30188
xy: 1007.48883 486.23035
xy: 1001.92017 485.864
xy: 996.34454 485.20038
xy: 990.77783 484.23767
xy: 985.2361 482.97498
xy: 979.73535 481.4123
xy: 974.292 479.55038
xy: 968.9221 477.39105
xy: 963.642 474.93683
xy: 958.4679 472.19122
xy: 953.4158 469.15854
xy: 948.50146 465.8441
xy: 943.7407 462.25394
xy: 939.1488 458.3951
xy: 934.74097 454.2754
xy: 930.53186 449.90353
xy: 926.53577 445.289
xy: 922.7667 440.44214
xy: 919.2379 435.37402
xy: 915.9623 430.09656
xy: 912.9521 424.62238
xy: 910.2189 418.96478
xy: 907.77374 413.13776
xy: 905.62683 407.15598
xy: 903.78766 401.03467
xy: 902.265 394.7897
xy: 901.0668 388.4374
xy: 900.19995 381.99463
xy: 899.6709 375.4787
xy: 899.48474 368.90732
xy: 899.646 362.2985
xy: 900.15796 355.67062
xy: 901.0231 349.0423
xy: 902.24286 342.43234
xy: 903.81775 335.85974
xy: 905.74713 329.34357
xy: 908.0295 322.9029
xy: 910.6622 316.55685
xy: 913.64154 310.32446
xy: 916.96295 304.22464
xy: 920.6206 298.27612
xy: 924.60785 292.49744
xy: 928.9169 286.90674
xy: 933.53894 281.52194
xy: 938.4643 276.36047
xy: 943.6823 271.43933
xy: 949.1812 266.77505
xy: 954.9484 262.38354
xy: 960.97046 258.28012
xy: 967.23303 254.47946
xy: 973.7209 250.99548
xy: 980.41797 247.84138
xy: 987.3076 245.02951
xy: 994.3723 242.5714
xy: 1001.59393 240.47769
xy: 1008.9536 238.75807
xy: 1016.432 237.42125
xy: 1016.432 257.53314
xy: 1017.0463 257.8924
xy: 1017.726 258.96255
xy: 1018.53467 260.72083
xy: 1019.5319 263.12982
xy: 1020.77216 266.13837
xy: 1022.30255 269.68243
xy: 1024.1617 273.68674
xy: 1026.3784 278.06613
xy: 1028.971 282.72754
xy: 1031.9454 287.57184
xy: 1035.2965 292.49612
xy: 1039.0066 297.3956
xy: 1043.0457 302.16608
xy: 1047.3727 306.70596
xy: 1051.9352 310.91846
xy: 1056.6711 314.71347
xy: 1061.5098 318.00964
xy: 1066.3733 320.7358
xy: 1071.178 322.83255
xy: 1075.8369 324.2533
xy: 1080.2615 324.96512
xy: 1084.3632 324.94955
xy: 1088.0557 324.20258
xy: 1091.2576 322.73462
xy: 1093.8934 320.5704
xy: 1095.896 317.74792
xy: 1097.2083 314.31763
xy: 1097.7839 310.34134
xy: 1097.5902 305.89044
xy: 1096.6073 301.0445
xy: 1094.8301 295.88922
xy: 1092.2683 290.51468
xy: 1088.9464 285.01306
xy: 1084.9037 279.4767
xy: 1080.1935 273.99612
xy: 1074.8826 268.6579
xy: 1069.0496 263.54282
xy: 1062.7844 258.72412
xy: 1056.1855 254.26613
xy: 1049.359 250.22261
xy: 1042.416 246.63603
xy: 1035.4706 243.53656
xy: 1028.6378 240.94162
xy: 1022.0314 238.85576
xy: 1015.7611 237.27066
xy: 1009.93085 236.16557
xy: 1004.6368 235.5081
xy: 999.965 235.25505
xy: 995.9901 235.35376
xy: 992.7735 235.74348
xy: 990.3624 236.35709
xy: 988.78876 237.12276
xy: 988.0687 237.96597
xy: 988.2023 238.81136
xy: 989.1733 239.58473
xy: 990.95013 240.21506
xy: 993.48596 240.63618
xy: 996.72015 240.78874
xy: 1000.5793 240.6216
xy: 1004.9789 240.09329
xy: 1009.8251 239.1732
xy: 1015.0166 237.84239
xy: 1020.447 236.09427
xy: 1026.0068 233.93484
xy: 1031.5854 231.38281
xy: 1037.074 228.4692
xy: 1042.3672 225.23677
xy: 1047.3654 221.73918
xy: 1051.9768 218.03984
xy: 1056.1191 214.21042
xy: 1059.721 210.32936
xy: 1062.7234 206.48003
xy: 1065.081 202.7488
xy: 1066.7627 199.22304
xy: 1067.7512 195.98907
xy: 1068.0448 193.13013
xy: 1067.6558 190.72424
xy: 1066.6105 188.84242
xy: 1064.9482 187.54684
xy: 1062.7202 186.88922
xy: 1059.9885 186.90942
xy: 1056.8242 187.63435
xy: 1053.3053 189.07704
xy: 1049.5153 191.23615
xy: 1045.541 194.09563
xy: 1041.4708 197.62488
xy: 1037.3918 201.77902
xy: 1033.3887 206.49973
xy: 1029.541 211.71616
xy: 1025.9221 217.3462
xy: 1022.59717 223.29814
xy: 1019.62164 229.47227
xy: 1017.04034 235.76297
xy: 1014.88635 242.0607
xy: 1013.1805 248.25426
xy: 1011.931 254.23296
xy: 1011.13354 259.88895
xy: 1010.7713 265.1194
xy: 1010.81586 269.82843
xy: 1011.2278 273.92944
xy: 1011.95795 277.34656
xy: 1012.9487 280.01642
xy: 1014.1356 281.88928
xy: 1015.4491 282.93024
xy: 1016.8161 283.11993
xy: 1018.16235 282.45483
xy: 1019.41406 280.94736
xy: 1020.4999 278.62567
xy: 1021.35284 275.53308
xy: 1021.9121 271.7271
xy: 1022.1247 267.27826
xy: 1021.9468 262.26868
xy: 1021.34485 256.79037
xy: 1020.297 250.94333
xy: 1018.79333 244.83351
xy: 1016.8365 238.57059
xy: 1014.44183 232.26581
xy: 1011.63715 226.02972
xy: 1008.46216 219.96992
xy: 1004.9677 214.18896
xy: 1001.21497 208.7823
xy: 997.27374 203.83646
xy: 993.2211 199.4274
xy: 989.1398 195.6191
xy: 985.1161 192.46243
xy: 981.2381 189.99432
xy: 977.5934 188.23727
xy: 974.2673 187.19905
xy: 971.34045 186.8729
xy: 968.8873 187.23787
xy: 966.974 188.2597
xy: 965.6567 189.89172
xy: 964.98004 192.07614
xy: 964.9763 194.74564
xy: 965.66406 197.82503
xy: 967.04755 201.2331
xy: 969.1166 204.88464
xy: 971.8462 208.69246
xy: 975.1969 212.5695
xy: 979.1158 216.43079
xy: 983.5367 220.19551
xy: 988.3821 223.78877
xy: 993.5639 227.14334
xy: 998.98584 230.20113
xy: 1004.5448 232.91441
xy: 1010.1332 235.24692
xy: 1015.6409 237.17445
xy: 1020.95776 238.68544
xy: 1025.9756 239.7809
xy: 1030.5906 240.47441
xy: 1034.7053 240.79156
xy: 1038.2311 240.76913
xy: 1041.0894 240.45418
xy: 1043.2135 239.9026
xy: 1044.5507 239.1778
xy: 1045.0623 238.34885
xy: 1044.7253 237.4888
xy: 1043.5328 236.67273
xy: 1041.4937 235.97577
xy: 1038.633 235.47116
xy: 1034.9913 235.2283
xy: 1030.624 235.31097
xy: 1025.5999 235.77557
xy: 1020.00024 236.6696
xy: 1013.91705 238.03035
xy: 1007.451 239.88377
xy: 1000.70953 242.24371
xy: 993.805 245.11131
xy: 986.8519 248.47481
xy: 979.96515 252.30957
xy: 973.25745 256.5785
xy: 966.8372 261.2326
xy: 960.80664 266.21207
xy: 955.25946 271.44745
xy: 950.2794 276.86102
xy: 945.93866 282.36856
xy: 942.29663 287.88104
xy: 939.39874 293.30667
xy: 937.276 298.55295
xy: 935.94464 303.5286
xy: 935.4059 308.1458
xy: 935.6465 312.32208
xy: 936.639 315.9822
xy: 938.343 319.06
xy: 940.70605 321.49985
xy: 943.66504 323.25815
xy: 947.1481 324.30432
xy: 951.07587 324.62158
xy: 955.3641 324.20758
xy: 959.925 323.0745
xy: 964.6697 321.249
xy: 969.5101 318.77173
xy: 974.36096 315.69666
xy: 979.14166 312.08997
xy: 983.77814 308.02878
xy: 988.2042 303.59958
xy: 992.36316 298.89648
xy: 996.20874 294.01932
xy: 999.70605 289.07135
xy: 1002.832 284.1575
xy: 1005.57574 279.38177
xy: 1007.9384 274.84528
xy: 1009.93317 270.644
xy: 1011.58417 266.86688
xy: 1012.9258 263.5938
xy: 1014.0016 260.89395
xy: 1014.8631 258.8243
xy: 1015.5677 257.42853
xy: 1016.17755 256.73587
xy: 54.419964 90.02787
xy: 425.08 241.8282
xy: 449.4614 251.57756
xy: 215.32625 176.22087
xy: 483.94638 262.5893
xy: 91.01436 204.12627
xy: 417.38293 104.78956
xy: 117.78095 48.646538
xy: 432.2289 242.1208
xy: 239.06526 265.79843
xy: 354.5835 434.0817
xy: 18.889069 260.10916
xy: 224.5555 5.2287283
xy: 134.02167 141.70819
xy: 211.1763 247.11687
xy: 185.99663 456.40652
xy: 417.98776 129.79942
xy: 21.500349 61.896503
xy: 232.76048 470.84818
xy: 269.71045 218.0975
xy: 333.59335 100.40665
xy: 495.2972 277.05835
xy: 170.88477 391.06686
xy: 158.13786 49.75322
xy: 323.88297 6.698787
xy: 186.5263 353.44144
xy: 56.818336 400.40372
xy: 45.04159 396.67468
xy: 124.65045 439.4675
xy: 385.58398 290.01816
xy: 455.45346 105.82349
xy: 48.778416 212.40732
xy: 45.197636 260.68332
xy: 460.4188 256.89697
xy: 372.5114 38.549065
xy: 385.3937 499.30896
xy: 483.83713 60.989677
xy: 140.15192 410.67657
xy: 322.6971 416.8686
xy: 468.87277 283.9786
xy: 316.6007 20.979286
xy: 391.78696 289.81015
xy: 479.04385 135.42581
xy: 384.3042 169.52887
xy: 96.2415 61.033787
xy: 229.56157 231.03485
xy: 314.41412 393.36197
xy: 455.58896 427.48587
xy: 215.90286 98.5896
xy: 361.43707 76.5349
xy: 214.96814 128.07256
xy: 108.33332 53.52667
xy: 237.23749 431.39984
xy: 95.2875 160.74547
xy: 192.38618 191.36214
xy: 410.692 313.3135
xy: 456.2952 230.69441
xy: 398.54068 175.56766
xy: 46.726913 490.42398
xy: 60.182243 47.362656
xy: 482.15805 359.09695
xy: 429.34164 13.252049
xy: 135.02815 117.34187
xy: 172.86897 387.18298
xy: 133.08641 224.74033
xy: 234.74837 77.324036
xy: 282.10254 307.70557
xy: 22.823126 58.84847
xy: 312.85 145.22787
xy: 142.03775 333.6593
xy: 329.4544 401.45038
xy: 374.38693 114.71736
xy: 215.9535 222.9214
xy: 152.89006 46.184032
xy: 355.84146 327.17706
xy: 247.53165 239.18736
xy: 224.62494 26.492268
xy: 387.0373 204.66069
xy: 218.72708 494.97635
xy: 357.47293 220.17714
xy: 202.7224 432.75528
xy: 311.90173 105.6343
xy: 259.71774 362.17816
xy: 73.713066 264.44977
xy: 62.12291 307.51138
xy: 137.81741 391.85245
xy: 289.05157 331.46454
xy: 50.808132 61.94496
xy: 475.69348 294.45724
xy: 354.6196 90.335396
xy: 314.30225 51.429302
xy: 193.41162 371.9622
xy: 437.6042 337.17743
xy: 434.70163 314.76102
xy: 406.68552 115.93887
xy: 331.52582 412.33813
xy: 26.52815 180.81567
xy: 230.08266 313.94226
xy: 104.702415 100.54037
xy: 398.3949 481.6875
xy: 210.18413 487.23065
xy: 46.593933 454.91357
xy: 339.32632 331.68552
xy: 23.10431 34.326405
xy: 340.7114 350.27158
xy: 286.98364 26.505978
xy: 27.539074 257.6812
xy: 272.70294 357.67487
xy: 129.5278 416.26752
xy: 416.557 437.2781
xy: 221.74313 279.0487
xy: 304.54523 72.73346
xy: 357.60687 498.9059
xy: 319.9092 460.2849
xy: 21.425129 400.36652
xy: 418.5532 389.65738
xy: 372.51917 27.382553
xy: 385.37488 146.4026
xy: 350.41873 85.69297
xy: 431.22766 402.50015
xy: 47.11947 382.03732
xy: 375.01044 387.7935
xy: 178.21199 235.30807
xy: 428.49182 199.87553
xy: 326.42075 152.6478
xy: 312.24075 363.58047
xy: 316.9673 252.78407
xy: 292.82925 201.58777
xy: 268.98102 101.13355
xy: 246.74344 240.91652
xy: 57.26984 238.28828
xy: 441.682 405.2045
xy: 97.03967 122.63226
xy: 336.71103 36.370785
xy: 115.093056 426.5427
xy: 458.70425 141.09909
xy: 205.67506 276.7399
xy: 222.3215 464.9175
xy: 150.06659 86.006996
xy: 247.21959 489.66373
xy: 345.4149 4.164815
xy: 151.06555 416.80164
xy: 480.85626 209.62346
xy: 486.10983 210.19582
xy: 285.0162 453.12738
xy: 255.51883 406.16864
xy: 67.31174 456.8557
xy: 22.367298 367.3865
xy: 181.54245 414.5437
xy: 277.21506 429.58395
xy: 351.0113 451.77225
xy: 391.67047 318.38995
xy: 133.39952 205.36426
xy: 376.46674 157.43106
xy: 145.93044 202.57181
xy: 418.5976 341.12823
xy: 468.6532 445.39554
xy: 467.29633 256.66513
xy: 449.18317 84.21549
xy: 311.47192 442.7881
xy: 225.73581 44.513615
xy: 269.08304 409.5132
xy: 298.13367 17.726063
xy: 333.33496 286.39053
xy: 16.559332 354.38742
xy: 472.09583 249.44908
xy: 134.64752 187.23431
xy: 0.17470121 212.86562
xy: 23.088276 341.66022
xy: 72.77504 483.1353
xy: 49.849808 358.99643
xy: 330.2883 16.240566
xy: 267.58508 307.99463
xy: 46.442093 405.01236
xy: 273.48035 105.376335
xy: 444.53812 450.35
xy: 14.026165 116.470184
xy: 90.056625 339.8287
xy: 340.78348 491.18134
xy: 296.26422 406.9027
xy: 203.59734 83.52739
xy: 185.70819 267.64352
xy: 16.842484 49.75873
xy: 491.7451 306.79065
xy: 200.71124 160.98576
xy: 206.72076 495.69727
xy: 283.36722 161.90588
xy: 47.351448 489.20108
xy: 327.65173 263.61993
xy: 212.56387 242.03372
xy: 496.16467 251.91557
xy: 17.918974 266.39374
xy: 195.73239 94.359276
xy: 456.207 386.8697
xy: 202.87163 31.973331
xy: 222.36714 335.93118
xy: 198.76978 81.384926
xy: 458.11887 429.44785
xy: 69.99922 358.6422
xy: 287.22238 406.7
xy: 220.70413 69.22862
xy: 284.8056 360.47076
xy: 405.93945 113.31591
xy: 426.45618 200.2384
xy: 123.36272 199.43594
xy: 406.59784 223.20273
xy: 382.30313 382.29028
xy: 276.929 434.68372
xy: 422.64484 475.4378
xy: 199.33826 89.93915
xy: 249.80962 91.4973
xy: 212.73322 485.08203
xy: 231.81787 330.98178
xy: 297.6872 24.781704
xy: 116.91904 145.9663
xy: 368.85892 140.85085
xy: 49.14993 111.805824
xy: 103.95622 338.5206
xy: 209.49632 34.72039
xy: 114.85878 248.86218
xy: 293.7628 236.19545
xy: 305.69464 66.9134
xy: 458.0192 288.08682
xy: 432.56818 38.91471
xy: 148.37608 421.6462
xy: 257.69662 119.76406
xy: 265.1892 116.29337
xy: 68.43993 77.288506
xy: 250.52296 252.06062
xy: 39.6623 454.94244
xy: 391.27817 15.743553
xy: 450.6829 83.62723
xy: 84.85159 12.741536
xy: 409.4374 428.84946
xy: 57.140022 102.506966
xy: 184.14581 276.5685
xy: 68.28922 138.89944
xy: 233.57364 162.82072
xy: 105.53998 421.33127
xy: 461.7691 484.3435
xy: 287.12888 307.47504
xy: 291.89148 343.5743
xy: 380.30176 482.87643
xy: 460.42896 467.99316
xy: 140.50931 151.78392
xy: 120.79525 345.04727
xy: 379.74518 301.89185
xy: 221.12834 256.8985
xy: 268.2948 293.8229
xy: 281.28094 418.82855
xy: 215.98503 244.70091
xy: 148.74312 288.99896
xy: 93.02038 370.0349
xy: 111.89348 450.88425
xy: 464.8837 45.627563
xy: 104.91002 281.37338
xy: 85.35412 472.91028
xy: 154.33186 423.3844
xy: 122.79871 418.8938
xy: 109.14776 30.783295
xy: 470.43762 443.01093
xy: 19.967318 252.17844
xy: 95.73877 275.03656
xy: 407.93094 258.33008
xy: 28.501808 223.83409
xy: 499.23007 92.83069
xy: 434.13876 149.03691
xy: 119.19039 167.55244
xy: 407.3142 35.390884
xy: 202.63765 21.114737
xy: 392.188 61.123997
xy: 310.59296 81.09185
xy: 456.3001 431.45605
xy: 462.1789 197.47847
xy: 334.49252 160.61139
xy: 223.95697 357.4794
xy: 12.589187 380.15286
xy: 114.8335 219.2314
xy: 34.82649 148.14136
xy: 415.28897 266.64804
xy: 317.77554 347.8684
xy: 136.19945 349.06714
xy: 11.82276 132.3592
xy: 340.18124 120.45026
xy: 320.83774 472.4528
xy: 391.51624 184.02394
xy: 224.67876 253.30782
xy: 377.68805 212.76155
xy: 27.451933 283.2361
xy: 23.813665 95.098465
xy: 208.29805 96.72755
xy: 452.30338 22.676855
xy: 288.8406 62.605976
xy: 204.48196 424.46637
xy: 61.763763 130.9664
xy: 283.29047 173.85638
xy: 484.33463 346.71848
xy: 130.25117 474.62708
xy: 116.634544 121.34969
xy: 363.369 323.25427
xy: 440.98715 231.37442
xy: 262.38297 261.7778
xy: 102.279724 215.62779
xy: 44.643074 473.26416
xy: 150.8618 83.17295
xy: 368.82062 334.33527
xy: 194.31483 148.51546
xy: 88.65854 162.74065
xy: 392.029 455.7631
xy: 448.1088 176.76257
xy: 479.1738 283.3555
xy: 219.60562 94.40744
xy: 232.83871 476.3448
xy: 85.08572 328.72046
xy: 92.95002 494.58414
xy: 104.93824 498.8383
xy: 100.69841 198.52861
xy: 212.66774 350.05215
xy: 95.86245 195.94508
xy: 276.05884 418.49753
xy: 126.36974 414.2453
xy: 131.48686 153.22319
xy: 25.049746 136.29341
xy: 293.22296 119.25322
xy: 332.70828 179.60295
xy: 469.7087 6.57621
xy: 27.868032 417.35074
xy: 453.44482 1.3258159
xy: 422.80487 337.42206
xy: 49.049168 184.124
xy: 15.4666605 35.916718
xy: 37.941666 186.81238
xy: 436.6486 112.635704
xy: 359.8253 300.5923
xy: 392.13724 116.8122
xy: 496.53018 406.72586
xy: 387.71515 415.82385
xy: 37.816883 324.0373
xy: 109.780464 382.22324
xy: 70.39597 396.9155
xy: 161.29544 314.85785
xy: 378.7812 102.6009
xy: 68.80713 298.13553
xy: 161.78265 239.28499
xy: 454.91406 224.96393
xy: 22.655695 476.83014
xy: 236.88722 249.19238
xy: 269.40283 452.40067
xy: 367.8478 223.47015
xy: 488.79907 174.47507
xy: 285.1843 19.580036
xy: 21.752298 143.8831
xy: 401.53882 17.08463
xy: 246.06282 200.79419
xy: 48.05958 299.43698
xy: 257.01126 185.90108
xy: 115.60804 476.75937
xy: 457.05222 344.1319
xy: 196.70268 393.80573
xy: 217.84692 164.6372
xy: 495.20883 308.0258
xy: 444.62582 213.8992
xy: 179.74391 284.2876
xy: 252.18451 284.77167
xy: 224.62169 343.1454
xy: 290.5007 416.0745
xy: 224.62592 182.333
xy: 436.89325 480.82938
xy: 29.275625 125.50118
xy: 290.77072 49.955605
xy: 12.359142 217.4915
xy: 270.33783 198.6633
xy: 43.79189 406.36224
xy: 261.21176 179.13274
xy: 35.259575 423.96887
xy: 11.87402 162.39664
xy: 287.18103 389.48544
xy: 406.44012 289.51483
xy: 122.363686 224.47914
xy: 381.62244 434.82254
xy: 277.98462 39.976658
xy: 141.30551 497.73013
xy: 170.43904 161.65236
xy: 172.23161 212.5606
xy: 101.93792 20.414322
xy: 380.34195 414.33533
xy: 249.85591 194.15143
xy: 365.84677 71.19581
xy: 352.63965 329.44632
xy: 391.6668 98.00577
xy: 464.05878 457.1717
xy: 94.129295 290.17535
xy: 301.75067 495.90237
xy: 345.40894 459.24228
xy: 228.97345 485.14093
xy: 226.92502 442.41553
xy: 419.40353 224.92215
xy: 173.56316 285.11902
xy: 4.408419 8.207708
xy: 26.059896 129.3712
xy: 457.7894 201.68018
xy: 298.1106 260.20926
xy: 453.35736 63.49999
xy: 154.74382 78.74605
xy: 231.29979 332.99667
xy: 177.31007 453.06516
xy: 27.081161 307.15524
xy: 390.19342 299.07285
